Security Code,Issuer Name,Security Id,Tickers
540222,Laurus Labs Limited,LAURUSLABS,540222.BO
540243,NEW LIGHT APPARELS LIMTED,NEWLIGHT,540243.BO
540252,VEERAM SECURITIES LIMITED,VSL,540252.BO
540254,MARG TECHNO PROJECTS LIMITED,MTPL,540254.BO
540259,SHANGAR DECOR LIMITED,SHANGAR,540259.BO
540266,Globe Commercials Limited,GLCL,540266.BO
540267,Flora Corporation Limited,FLORACORP,540267.BO
540268,TruCap Finance Limited,TRU,540268.BO
540269,SUPER FINE KNITTERS LIMITED,SKL,540269.BO
540270,Raideep Industries Limited,RAIDEEPIND,540270.BO
540293,Pricol Limited,PRICOLLTD,540293.BO
540310,Classic Filaments Limited,CFL,540310.BO
540311,JITF INFRALOGISTICS LIMITED,JITFINFRA,540311.BO
540318,Sueryaa Knitwear Limited,SUERYAAKNI,540318.BO
540332,Tanvi Foods (India) Limited,TANVI,540332.BO
540358,RMC SWITCHGEARS LIMITED,RMC,540358.BO
540359,Parmax Pharma Limited,PARMAX,540359.BO
540360,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL,540360.BO
540361,DANUBE INDUSTRIES LIMITED,DANUBE,540361.BO
540366,Music Broadcast Limited,RADIOCITY,540366.BO
540376,Avenue Supermarts Limited,DMART,540376.BO
540377,IFL ENTERPRISES LIMITED,IFL,540377.BO
540386,Ontic Finserve Limited,ONTIC,540386.BO
540393,Sarthak Metals Limited,SMLT,540393.BO
540395,Chemcrux Enterprises Limited,CHEMCRUX,540395.BO
540396,Manomay Tex India Limited,MANOMAY,540396.BO
540401,Maximus International Limited,MAXIMUS,540401.BO
540402,Manas Properties Limited,MANAS,540402.BO
540403,CL Educate Limited,CLEDUCATE,540403.BO
540404,PRIME FRESH LIMITED,PRIMEFRESH,540404.BO
540405,Oceanic Foods Limited,OCEANIC,540405.BO
540416,Octaware Technologies Limited,OCTAWARE,540416.BO
540425,Shankara Building Products Limited,SHANKARA,540425.BO
540455,Escorp Asset Management Limited,ESCORP,540455.BO
540467,PARMESHWARI SILK MILLS LIMITED,PARMSILK,540467.BO
540468,KMS Medisurgi Limited,KMSMEDI,540468.BO
540481,Classic Leasing & Finance Ltd.,CLFL,540481.BO
540492,STARLINEPS ENTERPRISES LIMITED,STARLENT,540492.BO
540497,S Chand And Company Limited,SCHAND,540497.BO
540515,KANUNGO FINANCIERS LIMITED,KANUNGO,540515.BO
540519,Meera Industries Limited,MEERA,540519.BO
540530,Housing &Urban Development Corporation Ltd.,HUDCO,540530.BO
540544,PSP Projects Limited,PSPPROJECT,540544.BO
540545,Bhakti Gems And Jewellery Limited,BGJL,540545.BO
540550,Yug Decor Limited,YUG,540550.BO
540570,VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN,540570.BO
540575,Star Cement Limited,STARCEMENT,540575.BO
540590,Riddhi Corporate Services Limited,RIDDHICORP,540590.BO
540595,Tejas Networks Limited,TEJASNET,540595.BO
540596,Eris Lifesciences Limited,ERIS,540596.BO
540602,GTPL Hathway Limited,GTPL,540602.BO
540611,AU Small Finance Bank Limited,AUBANK,540611.BO
540612,ICICI Prudential Mutual Fund,LOWVOLIETF,540612.BO
540613,Gautam Exim Limited,GEL,540613.BO
540614,G G Engineering Limited,GGENG,540614.BO
540615,7NR Retail Limited,7NR,540615.BO
540642,Salasar Techno Engineering Limited,SALASAR,540642.BO
540647,Ganges Securities Ltd.,GANGESSECU,540647.BO
540648,Palash Securities Limited,PALASHSECU,540648.BO
540649,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,540649.BO
540650,Magadh Sugar & Energy Limited,MAGADSUGAR,540650.BO
540651,Jigar Cables Limited,JIGAR,540651.BO
540652,Captain Technocast Limited,CTCL,540652.BO
540654,GlobalSpace Technologies Limited,GSTL,540654.BO
540669,UTI Mutual Fund,UTINEXT50,540669.BO
540673,SIS LIMITED,SIS,540673.BO
540678,Cochin Shipyard Limited,COCHINSHIP,540678.BO
540679,SMS Lifesciences India Ltd,SMSLIFE,540679.BO
540680,KIOCL Limited,KIOCL,540680.BO
540681,CHOTHANI FOODS LIMITED,CHOTHANI,540681.BO
540686,Smruthi Organics Limited,SMRUTHIORG,540686.BO
540691,Aditya Birla Capital Ltd,ABCAPITAL,540691.BO
540692,Apex Frozen Foods Limited,APEX,540692.BO
540693,Shish Industries Limited,SHISHIND,540693.BO
540694,ANG Lifesciences India Limited,ANG,540694.BO
540696,KCD INDUSTRIES INDIA LIMITED,KCDGROUP,540696.BO
540699,Dixon Technologies (India) Limited,DIXON,540699.BO
540700,Bharat Road Network Limited,BRNL,540700.BO
540701,Dishman Carbogen Amcis Limited,DCAL,540701.BO
540702,Lasa Supergenerics Limited,LASA,540702.BO
540703,PRO CLB GLOBAL LIMITED,PROCLB,540703.BO
540704,Matrimony.com Limited,MATRIMONY,540704.BO
540709,Reliance Home Finance Limited,RHFL,540709.BO
540710,Capacit'e Infraprojects Limited,CAPACITE,540710.BO
540715,Sagar Diamonds Limited,SAGAR,540715.BO
540716,ICICI Lombard General Insurance Company Limited ,ICICIGI,540716.BO
540717,Polo Queen Industrial and Fintech Limited ,PQIF,540717.BO
540718,AAYUSH ART AND BULLION LIMITED,AAYUSHBULL,540718.BO
540719,SBI Life Insurance Company Limited,SBILIFE,540719.BO
540724,Prataap Snacks Limited,DIAMONDYD,540724.BO
540725,Share India Securities Limited,SHAREINDIA,540725.BO
540726,Trident Texofab Limited,TTFL,540726.BO
540727,Poojawestern Metaliks Limited,POOJA,540727.BO
540728,Sayaji Industries Limited,SAYAJIIND,540728.BO
540729,Vanta Bioscience Limited,VANTABIO,540729.BO
540730,Mehai Technology  Limited,MEHAI,540730.BO
540735,IRIS Business Services Limited,IRIS,540735.BO
540737,Shree Ganesh Remedies Limited,SGRL,540737.BO
540738,Shreeji Translogistics Limited,STL,540738.BO
540743,Godrej Agrovet Limited,GODREJAGRO,540743.BO
540749,MAS Financial Services Limited,MASFIN,540749.BO
540750,Indian Energy Exchange Limited,IEX,540750.BO
540755,General Insurance Corporation of India,GICRE,540755.BO
540756,Kaarya Facilities and Services Limited,KAARYAFSL,540756.BO
540757,SHEETAL COOL PRODUCTS LIMITED,SCPL,540757.BO
540762,Tube Investments of India Ltd,TIINDIA,540762.BO
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,NAM-INDIA,540767.BO
540768,Mahindra Logistics Limited,MAHLOG,540768.BO
540769,The New India Assurance Company Limited,NIACL,540769.BO
540774,IFGL Refractories Limited,IFGLEXPOR,540774.BO
540775,Khadim India Limited,KHADIM,540775.BO
540776,5paisa Capital Limited,5PAISA,540776.BO
540777,HDFC LIFE INSURANCE COMPANY LIMITED,HDFCLIFE,540777.BO
540782,Sanghvi Brands Limited,SBRANDS,540782.BO
540786,SHARIKA ENTERPRISES LIMITED,SHARIKA,540786.BO
540787,ICICI Prudential Mutual Fund,ICICIB22,540787.BO
540788,Aspira Pathlab & Diagnostics Limited,ASPIRA,540788.BO
540789,Diligent Media Corporation Limited,DNAMEDIA,540789.BO
540795,Dynamic Cables Limited,DYCL,540795.BO
540796,Ratnabhumi Developers Limited,RATNABHUMI,540796.BO
540797,Shalby Limited,SHALBY,540797.BO
540798,Future Supply Chain Solutions Limited,FSC,540798.BO
540809,MRC AGROTECH LIMITED,MRCAGRO,540809.BO
540811,Diggi Multitrade Limited,DML,540811.BO
540821,SADHNA BROADCAST LTD,SADHNA,540821.BO
540824,Astron Paper & Board Mill Limited,ASTRON,540824.BO
540829,Chandrima Mercantiles limited ,CHANDRIMA,540829.BO
540843,Rithwik Facility Management Services Limited,RITHWIKFMS,540843.BO
540850,Jhandewalas Foods Limited,JFL,540850.BO
540874,7SEAS ENTERTAINMENT LIMITED,7SEASL,540874.BO
540879,Apollo Micro Systems Limited,APOLLO,540879.BO
540900,Newgen Software Technologies Limited,NEWGEN,540900.BO
540901,Praxis Home Retail Limited ,PRAXIS,540901.BO
540902,Amber Enterprises India Limited,AMBER,540902.BO
540903,CRP Risk Management Limited,CRPRISK,540903.BO
540904,TIRUPATI FOAM LIMITED,TIRUFOAM,540904.BO
540914,SRU Steels Limited,SRUSTEELS,540914.BO
540923,Ashoka Metcast Limited,ASHOKAMET,540923.BO
540935,Galaxy Surfactants Limited,GALAXYSURF,540935.BO
540936,Gautam Gems Limited,GGL,540936.BO
540937,MEDICO REMEDIES LIMITED,MEDICO,540937.BO
540938,Gujarat Hy-Spin Limited,GUJHYSPIN,540938.BO
540952,LORENZINI APPARELS LIMITED,LAL,540952.BO
540953,Kenvi Jewels Limited,KENVI,540953.BO
540954,The Indian Wood Products Co. Ltd.,IWP,540954.BO
540955,Tasty Dairy Specialities Limited,TDSL,540955.BO
540956,Bhatia Communications & Retail (India) Limited,BHATIA,540956.BO
540961,Shiva Mills Limited,SHIVAMILLS,540961.BO
540975,Aster DM Healthcare Limited,ASTERDM,540975.BO
540980,The Yamuna Syndicate Ltd ,YSL,540980.BO
541005,KANCO TEA & INDUSTRIES LIMITED,KANCOTEA,541005.BO
541006,Angel Fibers Limited,ANGEL,541006.BO
541019,H.G. Infra Engineering Limited,HGINFRA,541019.BO
541083,Inflame Appliances Limited,INFLAME,541083.BO
541096,Bharat Parenterals Limited,BPLPHARMA,541096.BO
541112,Shreeshay Engineers Limited,SHREESHAY,541112.BO
541133,APEX CAPITAL AND FINANCE LIMITED,ACFL,541133.BO
541143,Bharat Dynamics Limited,BDL,541143.BO
541144,Active Clothing Co  Limited,ACTIVE,541144.BO
541152,GOYAL ALUMINIUMS LIMITED,GOYALALUM,541152.BO
541153,Bandhan Bank Limited,BANDHANBNK,541153.BO
541154,Hindustan Aeronautics Limited,HAL,541154.BO
541161,KBC GLOBAL LIMITED,KBCGLOBAL,541161.BO
541163,Sandhar Technologies Limited,SANDHAR,541163.BO
541167,YASHO INDUSTRIES LIMITED,YASHO,541167.BO
541178,Benara Bearings and Pistons Limited,BENARA,541178.BO
541179,ICICI Securities Limited,ISEC,541179.BO
541195,Mishra Dhatu Nigam Limited,MIDHANI,541195.BO
541196,Lex Nimble Solutions Limited,LEX,541196.BO
541206,Orissa Bengal Carrier Limited,OBCL,541206.BO
541228,Taylormade Renewables Limited,TRL,541228.BO
541233,Lemon Tree Hotels Limited,LEMONTREE,541233.BO
541269,Chemfab Alkalis Ltd,CHEMFAB,541269.BO
541276,HARDWYN INDIA LIMITED,HARDWYN,541276.BO
541299,DR LALCHANDANI LABS LIMITED,DLCL,541299.BO
541301,Orient Electric Limited,ORIENTELEC,541301.BO
541302,Dhruv Consultancy Services Limited,DHRUV,541302.BO
541303,Akshar Spintex Limited,AKSHAR,541303.BO
541304,Indo US Bio-Tech Limited,INDOUS,541304.BO
541313,ICICI Prudential Mutual Fund,BSE500IETF,541313.BO
541336,IndoStar Capital Finance Limited,INDOSTAR,541336.BO
541337,Milestone Furniture Limited,MILEFUR,541337.BO
541338,U. H. ZAVERI LIMITED,UHZAVERI,541338.BO
541347,Parvati Sweetners and Power Ltd.,PARVATI,541347.BO
541352,Megastar Foods Limited,MEGASTAR,541352.BO
541353,Innovators Facade Systems Limited,INNOVATORS,541353.BO
541358,UNIFINZ CAPITAL INDIA LIMITED,UCIL,541358.BO
541400,ZIM Laboratories Limited,ZIMLAB,541400.BO
541402,Affordable Robotic & Automation Limited,AFFORDABLE,541402.BO
541403,Dollar Industries Limited,DOLLAR,541403.BO
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,541418.BO
541444,Palm Jewels Limited,PALMJEWELS,541444.BO
541445,Waa Solar Limited,WAA,541445.BO
541450,Adani Green Energy Limited,ADANIGREEN,541450.BO
541503,Unick Fix-A- Form and Printers Limited,UNICK,541503.BO
541540,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA,541540.BO
541556,RITES Limited,RITES,541556.BO
541557,Fine Organic Industries Limited,FINEORG,541557.BO
541578,Varroc Engineering Limited,VARROC,541578.BO
541601,Rajnish Wellness Limited,RAJNISH,541601.BO
541633,Sophia Traexpo Limited,STRAEXPO,541633.BO
541634,Raw Edge Industrial Solutions Limited,RAWEDGE,541634.BO
541701,Supershakti Metaliks Limited,SUPERSHAKT,541701.BO
541702,Ashnisha Industries Limited,ASHNI,541702.BO
541703,RACONTEUR GLOBAL RESOURCES LIMITED,RACONTEUR,541703.BO
541729,HDFC Asset Management Company Limited,HDFCAMC,541729.BO
541735,Vivanta Industries Limited,VIVANTA,541735.BO
541741,Tinna Trade Limited,TINNATFL,541741.BO
541770,CreditAccess Grameen Ltd.,CREDITACC,541770.BO
541771,AMIN TANNERY LIMITED,AMINTAN,541771.BO
541778,Deep Polymers Limited,DEEP,541778.BO
541799,Sungold Media and Entertainment Limited,SMEL,541799.BO
541809,ICICI Prudential Mutual Fund,NEXT50IETF,541809.BO
541865,Add-Shop E-Retail Limited,ASRL,541865.BO
541890,Space Incubatrics Technologies Limited,SPACEINCUBA,541890.BO
541929,Synergy Green Industries Limited,SGIL,541929.BO
541945,Ranjeet Mechatronics Limited,RANJEET,541945.BO
541956,IRCON International Ltd,IRCON,541956.BO
541967,SKY GOLD LIMITED,SKYGOLD,541967.BO
541972,SBI Mutual Fund,SETFSN50,541972.BO
541974,Manorama Industries Limited,MANORAMA,541974.BO
541983,Innovative Ideals and Services (India) Limited,INNOVATIVE,541983.BO
541988,AAVAS Financiers Limited,AAVAS,541988.BO
542011,Garden Reach Shipbuilders & Engineers Limited,GRSE,542011.BO
542012,A-1 Acid Limited,AAL,542012.BO
542013,Dolfin Rubbers Limited,DOLFIN,542013.BO
542019,Shubham Polyspin Limited,SHUBHAM,542019.BO
542020,AKI India Limited,AKI,542020.BO
542025,Sun Retail Limited,SUNRETAIL,542025.BO
542034,S. M. Gold Limited,SMGOLD,542034.BO
542046,VIVID MERCANTILE LIMITED,VIVIDM,542046.BO
542057,BCPL Railway Infrastructure Limited,BCPL,542057.BO
542066,ADANI TOTAL GAS LIMITED,ATGL,542066.BO
542123,The Phosphate Company Limited,PHOSPHATE,542123.BO
542131,Mirae Asset Mutual Fund,NIFTYETF,542131.BO
542141,Techno Electric & Engineering Company Limited,TECHNOE,542141.BO
542145,Roni Households Limited,RONI,542145.BO
542146,Shree Krishna Infrastructure Limited,SKIFL,542146.BO
542155,Diksha Greens Limited,DGL,542155.BO
542176,Aryan Share & Stock Brokers Ltd.,ARYAN,542176.BO
542206,NIVAKA FASHIONS LIMITED,NIVAKA,542206.BO
542216,DALMIA BHARAT LIMITED,DALBHARAT,542216.BO
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,542230.BO
542231,Nila Spaces Ltd,NILASPACES,542231.BO
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,542232.BO
542233,Trejhara Solutions Limited,TREJHARA,542233.BO
542248,Deccan Health Care Limited,DECCAN,542248.BO
542285,Axita Cotton Limited,AXITA,542285.BO
542323,KPI Green Energy Limited,KPIGREEN,542323.BO
542332,Hi-Klass Trading and Investment Limited,HIKLASS,542332.BO
542333,RPSG VENTURES LIMITED,RPSGVENT,542333.BO
542337,Spencer's Retail Limited,SPENCERS,542337.BO
542351,Gloster Ltd,GLOSTERLTD,542351.BO
542367,Xelpmoc Design and Tech Limited,XELPMOC,542367.BO
542376,SPA Capital Services Limited,SPACAPS,542376.BO
542377,Aar Shyam India Investment Company Limited,AARSHYAM,542377.BO
542383,Ritco Logistics Limited,RITCO,542383.BO
542399,Chalet Hotels Limited,CHALET,542399.BO
542437,Anmol India Limited,ANMOL,542437.BO
542446,Jonjua Overseas Limited,JONJUA,542446.BO
542459,Kranti Industries Limited,KRANTI,542459.BO
542460,The Anup Engineering Ltd,ANUP,542460.BO
542477,Gleam Fabmat Limited,GLEAM,542477.BO
542484,Arvind Fashions Limited,ARVINDFASN,542484.BO
542513,UTI Mutual Fund,UTISXN50,542513.BO
542524,AMBASSADOR INTRA HOLDINGS LIMITED,AIHL,542524.BO
542544,Jyot International Marketing Limited,JYOTIN,542544.BO
542579,Ashapuri Gold Ornament Limited,AGOL,542579.BO
542580,Aartech Solonics Limited,AARTECH,542580.BO
542592,Humming Bird Education Limited,HBEL,542592.BO
542597,MSTC Limited,MSTCLTD,542597.BO
542599,Roopshri Resorts Limited,ROOPSHRI,542599.BO
542627,Chandni Machines Limited,CHANDNIMACH,542627.BO
542628,Northern Spirits Limited,NSL,542628.BO
542649,Rail Vikas Nigam Limited,RVNL,542649.BO
542650,Metropolis Healthcare Limited,METROPOLIS,542650.BO
542651,KPIT Technologies Ltd,KPITTECH,542651.BO
542652,Polycab India Limited,POLYCAB,542652.BO
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,542654.BO
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,542655.BO
542665,Neogen Chemicals Limited,NEOGEN,542665.BO
542666,G. K. P. Printing & Packaging Limited,GKP,542666.BO
542667,White Organic Retail Limited,WORL,542667.BO
542668,EVANS ELECTRIC LIMITED,EVANS,542668.BO
542669,BMW INDUSTRIES LIMITED,BMW,542669.BO
542670,Artemis Electricals and Projects Limited,AEPL,542670.BO
542678,Cian Healthcare Limited,CHCL,542678.BO
542679,Dhanashree Electronics Limited,DEL,542679.BO
542682,Harish Textile Engineers Limited,HARISH,542682.BO
542684,Prakash Pipes Limited,PPL,542684.BO
542685,Digicontent Limited,DGCONTENT,542685.BO
542694,Parshva Enterprises Limited,PARSHVA,542694.BO
542721,Anand Rayons Limited,ARL,542721.BO
542724,Murae Organisor Limited,MURAE,542724.BO
542725,SBC EXPORTS LIMITED,SBC,542725.BO
542726,IndiaMART InterMESH Limited,INDIAMART,542726.BO
542727,City Pulse Multiplex Limited,CPML,542727.BO
542728,SK International Export Limited,SKIEL,542728.BO
542729,DCM NOUVELLE LIMITED,DCMNVL,542729.BO
542730,ICICI Prudential Mutual Fund,BANKIETF,542730.BO
542747,Nippon India Mutual Fund,SNXT50BEES,542747.BO
542752,Affle (India) Limited,AFFLE,542752.BO
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,542753.BO
542758,ICICI Prudential Mutual Fund,PVTBANIETF,542758.BO
542759,Spandana Sphoorty Financial Limited,SPANDANA,542759.BO
542760,STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR,542760.BO
542770,Alphalogic Techsys Limited,ALPHALOGIC,542770.BO
542771,Novateor Research Laboratories Limited,NOVATEOR,542771.BO
542772,360 ONE WAM LIMITED,360ONE,542772.BO
542773,IIFL Securities Limited,IIFLSEC,542773.BO
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,542774.BO
542801,Misquita Engineering Limited,MISQUITA,542801.BO
542802,Galactico Corporate Services Limited,GALACTICO,542802.BO
542803,Vaxfab Enterprises Limited,VEL,542803.BO
542804,Nippon India Mutual Fund,NIESSPJ,542804.BO
542805,Nippon India Mutual Fund,NIESSPI,542805.BO
542806,Nippon India Mutual Fund,NIESSPB,542806.BO
542807,Nippon India Mutual Fund,NIESSPO,542807.BO
542808,Nippon India Mutual Fund,NIESSPC,542808.BO
542809,Nippon India Mutual Fund,NIESSPP,542809.BO
542810,Nippon India Mutual Fund,NIESSPA,542810.BO
542811,Nippon India Mutual Fund,NIESSPG,542811.BO
542812,Gujarat Fluorochemicals Limited,FLUOROCHEM,542812.BO
542813,Nippon India Mutual Fund,NIEHSPA,542813.BO
542814,Nippon India Mutual Fund,NIEHSPB,542814.BO
542815,Nippon India Mutual Fund,NIEHSPC,542815.BO
542816,Nippon India Mutual Fund,NIEHSPF,542816.BO
542817,Nippon India Mutual Fund,NIEHSPI,542817.BO
542818,Nippon India Mutual Fund,NIEHSPK,542818.BO
542819,Nippon India Mutual Fund,NIEHSPM,542819.BO
542820,Nippon India Mutual Fund,NIEHSPN,542820.BO
542830,Indian Railway Catering & Tourism Corporation Ltd,IRCTC,542830.BO
542836,Nippon India Mutual Fund,NIESSPD,542836.BO
542837,Nippon India Mutual Fund,NIESSPE,542837.BO
542838,Nippon India Mutual Fund,NIESSPF,542838.BO
542839,Nippon India Mutual Fund,NIEHSPD,542839.BO
542840,Nippon India Mutual Fund,NIESSPH,542840.BO
542841,Nippon India Mutual Fund,NIEHSPE,542841.BO
542842,Nippon India Mutual Fund,NIESSPK,542842.BO
542843,Nippon India Mutual Fund,NIEHSPG,542843.BO
542844,Nippon India Mutual Fund,NIEHSPH,542844.BO
542845,Nippon India Mutual Fund,NIEHSPJ,542845.BO
542846,Nippon India Mutual Fund,NIEHSPL,542846.BO
542847,Nippon India Mutual Fund,NIESSPL,542847.BO
542848,Nippon India Mutual Fund,NIESSPM,542848.BO
542849,Nippon India Mutual Fund,NIESSPN,542849.BO
542850,GOBLIN INDIA LIMITED,GOBLIN,542850.BO
542851,Gensol Engineering Limited,GENSOL,542851.BO
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,542852.BO
542857,Greenpanel Industries Limited,GREENPANEL,542857.BO
542862,Shahlon Silk Industries Limited,SHAHLON,542862.BO
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,542863.BO
542864,MOUNT HOUSING AND INFRASTRUCTURE LIMITED,MOUNT,542864.BO
542865,Anuroop Packaging Limited,ANUROOP,542865.BO
542866,COLAB CLOUD PLATFORMS LIMITED,COLABCLOUD,542866.BO
542867,CSB Bank Limited,CSBBANK,542867.BO
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,542904.BO
542905,Hindware Home Innovation Limited,HINDWAREAP,542905.BO
542906,Easun Capital Markets Limited,EASUN,542906.BO
542907,Prince Pipes and Fittings Limited,PRINCEPIPE,542907.BO
542911,Assam Entrade Limited,ASSAMENT,542911.BO
542918,Gian Life Care Limited,GIANLIFE,542918.BO
542919,Artemis Medicare Services Limited,ARTEMISMED,542919.BO
542920,SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM,542920.BO
542921,ICICI Prudential Mutual Fund,MIDCAPIETF,542921.BO
542922,Mirae Asset Mutual Fund,NEXT50,542922.BO
542924,Janus Corporation Limited,JANUSCORP,542924.BO
542931,Vardhan Capital & Finance Limited,VARDHANCFL,542931.BO
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,542933.BO
542934,Chandra Bhagat Pharma Limited,CBPL,542934.BO
542938,Octavius Plantations Limited,OCTAVIUSPL,542938.BO
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,543064.BO
543065,SM Auto Stamping Limited,SMAUTO,543065.BO
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,543066.BO
543144,Nippon India Mutual Fund,08MPD,543144.BO
543145,Nippon India Mutual Fund,08ADR,543145.BO
543146,Nippon India Mutual Fund,08MPR,543146.BO
543147,Nippon India Mutual Fund,08AMD,543147.BO
543148,Nippon India Mutual Fund,08AMR,543148.BO
543149,Nippon India Mutual Fund,08BPB,543149.BO
543150,Nippon India Mutual Fund,08GPG,543150.BO
543151,Nippon India Mutual Fund,08ABB,543151.BO
543152,Nippon India Mutual Fund,08QPD,543152.BO
543153,Nippon India Mutual Fund,08AGG,543153.BO
543154,Nippon India Mutual Fund,08QPR,543154.BO
543155,Nippon India Mutual Fund,08AQD,543155.BO
543156,Nippon India Mutual Fund,08DPD,543156.BO
543168,Nippon India Mutual Fund,08AQR,543168.BO
543169,Nippon India Mutual Fund,08DPR,543169.BO
543170,Nippon India Mutual Fund,08ADD,543170.BO
543171,RO Jewels Limited,ROJL,543171.BO
543172,Cospower Engineering Limited,COSPOWER,543172.BO
543173,Nippon India Mutual Fund,11DPR,543173.BO
543174,Nippon India Mutual Fund,11GPG,543174.BO
543175,Nippon India Mutual Fund,11MPD,543175.BO
543176,Nippon India Mutual Fund,11MPR,543176.BO
543177,Nippon India Mutual Fund,11QPD,543177.BO
543178,Nippon India Mutual Fund,11QPR,543178.BO
543179,Nippon India Mutual Fund,11ADD,543179.BO
543180,Nippon India Mutual Fund,11ADR,543180.BO
543181,Nippon India Mutual Fund,11AGG,543181.BO
543182,Nippon India Mutual Fund,11AMD,543182.BO
543183,Nippon India Mutual Fund,11AMR,543183.BO
543184,Nippon India Mutual Fund,11AQD,543184.BO
543185,Nippon India Mutual Fund,11AQR,543185.BO
543186,Nippon India Mutual Fund,11DPD,543186.BO
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,543187.BO
543193,DJ Mediaprint & Logistics Limited,DJML,543193.BO
543207,Natural Biocon (India) Limited,NATURAL,543207.BO
543208,REGIS INDUSTRIES LIMITED,REGIS,543208.BO
543209,Billwin Industries Limited,BILLWIN,543209.BO
543210,Aarti Surfactants Limited,AARTISURF,543210.BO
543211,BONLON INDUSTRIES LIMITED,BONLON,543211.BO
543212,Borosil Limited,BOROLTD,543212.BO
543213,ROSSARI BIOTECH LIMITED,ROSSARI,543213.BO
543214,NDR Auto Components Limited,NDRAUTO,543214.BO
543218,SURATWWALA BUSINESS GROUP LIMITED,SBGLP,543218.BO
543219,ICICI Prudential Mutual Fund,ALPL30IETF,543219.BO
543220,Max Healthcare Institute Limited,MAXHEALTH,543220.BO
543221,ICICI Prudential Mutual Fund,ITIETF,543221.BO
543223, Max India Limited,MAXIND,543223.BO
543224,HDFC Mutual Fund,HDFCNIFBAN,543224.BO
543226,UTI Mutual Fund,UTIBANKETF,543226.BO
543227,Happiest Minds Technologies Limited,HAPPSTMNDS,543227.BO
543228,Route Mobile Limited,ROUTE,543228.BO
543229,Samrat Forgings Limited,SAMRATFORG,543229.BO
543230,Advait Infratech Limited,ADVAIT,543230.BO
543231,Archidply Decor Limited,ADL,543231.BO
543232,Computer Age Management Services Limited,CAMS,543232.BO
543233,Chemcon Speciality Chemicals Limited,CHEMCON,543233.BO
543234,Secmark Consultancy Limited,SECMARK,543234.BO
543235,ANGEL ONE LIMITED,ANGELONE,543235.BO
543236,Atam Valves Limited,ATAM,543236.BO
543237,Mazagon Dock Shipbuilders Limited,MAZDOCK,543237.BO
543238,UTI Asset Management Company Limited,UTIAMC,543238.BO
543239,G M Polyplast Limited,GMPL,543239.BO
543240,Likhitha Infrastructure Limited,LIKHITHA,543240.BO
543241,Veer Global Infraconstruction Limited,VGIL,543241.BO
543242,Hemisphere Properties India Limited,HEMIPROP,543242.BO
543243,Equitas Small Finance Bank Limited,EQUITASBNK,543243.BO
543244,Shine Fashions (India) Limited,SHINEFASH,543244.BO
543245, Gland Pharma Limited,GLAND,543245.BO
543246,Mirae Asset Mutual Fund,ESG,543246.BO
543248,Restaurant Brands Asia Limited,RBA,543248.BO
543249,TARC LIMITED,TARC,543249.BO
543251,Ravinder Heights Limited,RVHL,543251.BO
543252,Fairchem Organics Limited,FAIRCHEMOR,543252.BO
543253,Mrs. Bectors Food Specialities Limited,BECTORFOOD,543253.BO
543254,Antony Waste Handling Cell Limited,AWHCL,543254.BO
543255,Nippon India Mutual Fund,INFRABEES,543255.BO
543256,RITA FINANCE AND LEASING LIMITED,RFLL,543256.BO
543257,Indian Railway Finance Corporation,IRFC,543257.BO
543258,Indigo Paints Limited,INDIGOPNTS,543258.BO
543259,Home First Finance Company India Limited,HOMEFIRST,543259.BO
543260,STOVE KRAFT LIMITED,STOVEKRAFT,543260.BO
543262,MRP Agro Limited,MRP,543262.BO
543263,SMC Global Securities Limited,SMCGLOBAL,543263.BO
543264,Nureca Limited,NURECA,543264.BO
543265,RailTel Corporation of India Limited,RAILTEL,543265.BO
543266,Heranba Industries Limited,HERANBA,543266.BO
543267,Davangere Sugar Company Limited,DAVANGERE,543267.BO
543268,DRC Systems India Limited,DRCSYSTEMS,543268.BO
543270,MTAR Technologies Limited,MTARTECH,543270.BO
543271,Jubilant Ingrevia Limited,JUBLINGREA,543271.BO
543272,Easy Trip Planners Limited,EASEMYTRIP,543272.BO
543273,Knowledge Marine & Engineering Works Limited,KMEW,543273.BO
